timestamp,odometer (miles),latitude,longitude,location,distance (m)
2019-04-06T17:37:43Z,168672,37.3347094,-85.907333,200.603,,209.01536012599055
2019-04-06T17:37:48Z,168672,37.3362316,-85.907259,195.962,,169.13593666797556
2019-04-06T17:37:54Z,168672,37.3381002,-85.9069389,197.821,,209.33038137241127
2019-04-06T17:38:00Z,168672,37.3399268,-85.906361,190.933,,209.21139745145345
2019-04-06T17:38:06Z,168672,37.341698,-85.9054997,195.19,,210.92085068859663
2019-04-06T17:38:11Z,168673,37.3431481,-85.9047399,195.306,,174.45856111738607
2019-04-06T17:38:16Z,168673,37.3445893,-85.9039687,199.793,,173.99952836753783
2019-04-06T17:38:22Z,168673,37.3463184,-85.9030927,198.228,,207.0184306791053
2019-04-06T17:38:27Z,168673,37.3477748,-85.9023494,201.228,"I 65, Sonora, Hart County, Kentucky, 42765, USA",174.57129847604406
2019-04-06T17:38:33Z,168673,37.3495081,-85.9014022,196.903,,209.9302647746163
2019-04-06T17:38:39Z,168673,37.3512384,-85.9005093,199.956,,207.7224089107659
2019-04-06T17:38:45Z,168673,37.3529023,-85.8996388,203.894,,200.17055062139752
2019-04-06T17:38:50Z,168673,37.3543313,-85.8988884,206.129,,171.98794650731344
2019-04-06T17:38:55Z,168673,37.3557802,-85.8980891,206.722,,175.71396608673916
2019-04-06T17:39:00Z,168674,37.3572044,-85.8972792,199.153,,173.75799342391673
2019-04-06T17:39:06Z,168674,37.3589508,-85.8964642,202.281,,206.86501750555752
2019-04-06T17:39:12Z,168674,37.3606431,-85.8956015,193.36,,202.97578451936192
2019-04-06T17:39:17Z,168674,37.3620437,-85.8948514,187.261,,169.16749578860257
2019-04-06T17:39:23Z,168674,37.3637498,-85.8939606,184.8,,205.15713146877192
2019-04-06T17:39:29Z,168674,37.365486,-85.8932156,179.842,,203.74571620549546
2019-04-06T17:39:34Z,168674,37.3669462,-85.892652,179.334,,169.58105469094502
2019-04-06T17:39:40Z,168674,37.3687442,-85.892021,183.669,,207.28179458379074
2019-04-06T17:39:46Z,168675,37.3705258,-85.8914104,184.353,,205.00105158592535
2019-04-06T17:39:51Z,168675,37.3720231,-85.8909043,184.045,,172.1229668450837
2019-04-06T17:39:57Z,168675,37.3738021,-85.8902997,176.06,,204.73694385027156
2019-04-06T17:40:03Z,168675,37.375557,-85.889671,169.463,,202.6841156957044
2019-04-06T17:40:09Z,168675,37.3773191,-85.8890763,164.911,,202.5918505641987
2019-04-06T17:40:15Z,168675,37.3790902,-85.8884618,166.209,,203.9701503029113
2019-04-06T17:40:20Z,168675,37.3805773,-85.8879429,168.444,"I 65, Sonora, Hart County, Kentucky, 42713, USA",171.34358355244476
2019-04-06T17:40:26Z,168675,37.3823155,-85.8873597,172.822,,199.7620464332472
2019-04-06T17:40:32Z,168676,37.3840756,-85.8867535,178.241,,202.66561402181935
2019-04-06T17:40:38Z,168676,37.3858641,-85.8861579,182.062,,205.42652880106237
2019-04-06T17:40:44Z,168676,37.3876342,-85.8855247,180.63,,204.31154597289074
2019-04-06T17:40:50Z,168676,37.3893726,-85.8848917,170.927,,201.15437871823386
2019-04-06T17:40:55Z,168676,37.3908272,-85.8843786,170.188,,167.7172785243799
2019-04-06T17:41:00Z,168676,37.3922736,-85.8838904,173.768,,166.29115658850623
2019-04-06T17:41:06Z,168676,37.3940608,-85.8833474,180.457,,204.21253139554042
2019-04-06T17:41:12Z,168676,37.3958602,-85.8828041,183.606,,205.44944591798534
2019-04-06T17:41:18Z,168676,37.3976632,-85.8823742,182.463,,203.70371115281174
2019-04-06T17:41:23Z,168677,37.3991732,-85.882092,173.752,,169.66862548655936
2019-04-06T17:41:28Z,168677,37.4006702,-85.8819348,169.844,,166.77708969615023
2019-04-06T17:41:34Z,168677,37.4024804,-85.8816586,176.096,,202.49034201610817
2019-04-06T17:41:39Z,168677,37.4040191,-85.8814958,179.217,,171.41339073111914
2019-04-06T17:41:44Z,168677,37.4055544,-85.8813866,172.269,,170.815793485018
2019-04-06T17:41:50Z,168677,37.4073994,-85.8813081,169.883,,204.90514531623182
2019-04-06T17:41:56Z,168677,37.409261,-85.8812894,170.553,,206.6234993663611
2019-04-06T17:42:01Z,168677,37.4107955,-85.8813496,168.892,,170.40301918115907
2019-04-06T17:42:07Z,168678,37.4126395,-85.8815119,164.963,,205.20378622829847
2019-04-06T17:42:12Z,168678,37.4141761,-85.8816553,160.305,"I 65, Sonora, Hart County, Kentucky, 42713, USA",171.07981119564766
2019-04-06T17:42:18Z,168678,37.4160263,-85.8818316,159.922,,205.9430381699867
2019-04-06T17:42:24Z,168678,37.4178746,-85.8819768,163.636,,205.57552958288053
2019-04-06T17:42:30Z,168678,37.4197103,-85.8821298,167.891,,204.23541873779
2019-04-06T17:42:36Z,168678,37.4215576,-85.8823138,169.726,,205.6831704866017
2019-04-06T17:42:42Z,168678,37.4234138,-85.8825031,172.883,,206.72142110962935
2019-04-06T17:42:48Z,168678,37.4252528,-85.8826625,168.839,,204.63508606471555
2019-04-06T17:42:53Z,168678,37.4267719,-85.8827999,164.393,,169.09923706932923
2019-04-06T17:42:58Z,168679,37.4282892,-85.8829494,159.767,,168.98527680720895
2019-04-06T17:43:04Z,168679,37.4301707,-85.8831278,155.148,,209.47184681747422
2019-04-06T17:43:10Z,168679,37.4320069,-85.8833036,153.982,,204.39342083729153
2019-04-06T17:43:15Z,168679,37.4335332,-85.883448,154.016,,169.8831029810378
2019-04-06T17:43:21Z,168679,37.4353969,-85.8836,155.912,,207.29494439113512
2019-04-06T17:43:26Z,168679,37.4369219,-85.8837337,160.799,,169.74108756946953
2019-04-06T17:43:31Z,168679,37.4384543,-85.8838301,166.403,,170.38513617351583
2019-04-06T17:43:37Z,168679,37.4402993,-85.8838743,173.271,,204.92691867061095
2019-04-06T17:43:43Z,168680,37.4421356,-85.883813,181.373,,204.04224439675647
2019-04-06T17:43:48Z,168680,37.4436533,-85.8837185,182.634,,168.6603868175732
2019-04-06T17:43:54Z,168680,37.4454983,-85.8835939,189.381,,205.1827456263332
2019-04-06T17:44:00Z,168680,37.4473377,-85.883475,191.734,,204.43830235403476
2019-04-06T17:44:05Z,168680,37.4488778,-85.8833662,188.582,"I 65, Sonora, Hart County, Kentucky, 42784, USA",171.2346653642843
2019-04-06T17:44:11Z,168680,37.4507431,-85.8832365,184.011,,207.3966626796403
2019-04-06T17:44:16Z,168680,37.4522906,-85.8831326,179.645,,172.0572135741538
2019-04-06T17:44:22Z,168680,37.4541395,-85.8830144,175.827,,205.50984984594544
2019-04-06T17:44:28Z,168681,37.4560074,-85.8828931,170.77,,207.65596394543599
2019-04-06T17:44:33Z,168681,37.4575542,-85.8827901,167.589,,171.94919268945804
2019-04-06T17:44:39Z,168681,37.4594195,-85.8826563,165.286,,207.37904920746954
2019-04-06T17:44:45Z,168681,37.4612672,-85.8825077,164.555,,205.49698525968762
2019-04-06T17:44:51Z,168681,37.4631147,-85.8823857,161.854,,205.3541385876121
2019-04-06T17:44:57Z,168681,37.4649204,-85.8822292,168.989,,201.01763577992403
2019-04-06T17:45:03Z,168681,37.4667479,-85.8820939,176.243,,203.31545799272186
2019-04-06T17:45:08Z,168681,37.4682739,-85.8819746,180.11,,169.74258897289968
2019-04-06T17:45:14Z,168681,37.4701218,-85.8818213,181.088,,205.54789252578666
2019-04-06T17:45:19Z,168682,37.4716685,-85.881699,178.579,,172.0265302702695
2019-04-06T17:45:24Z,168682,37.4732127,-85.8815792,176.162,,171.73449220067928
2019-04-06T17:45:29Z,168682,37.4747602,-85.8814793,174.897,,171.98825520612
2019-04-06T17:45:35Z,168682,37.4766124,-85.8813338,170.978,,206.0147003284236
2019-04-06T17:45:40Z,168682,37.4781348,-85.8812513,167.126,,169.1718723512852
2019-04-06T17:45:46Z,168682,37.4799808,-85.8811431,167.115,,205.11012678250785
2019-04-06T17:45:51Z,168682,37.4815258,-85.8810284,169.215,,171.79162972934722
2019-04-06T17:45:57Z,168682,37.4833796,-85.8808645,166.933,"I 65, Sonora, Hart County, Kentucky, 42784, USA",206.27527672341478
2019-04-06T17:46:03Z,168683,37.4852165,-85.8807263,173.286,,204.34186434531978
2019-04-06T17:46:09Z,168683,37.4869883,-85.8806038,173.877,,196.95084940616564
2019-04-06T17:46:14Z,168683,37.4884527,-85.8805028,174.212,,162.77914704989513
2019-04-06T17:46:19Z,168683,37.4899593,-85.8804126,174.697,,167.40822583453806
2019-04-06T17:46:25Z,168683,37.4916834,-85.880574,176.328,,191.8962939648325
2019-04-06T17:46:30Z,168683,37.4931042,-85.8809703,179.281,,161.56927806073352
2019-04-06T17:46:36Z,168683,37.494724,-85.881751,178.387,,192.58490699003698
2019-04-06T17:46:42Z,168683,37.4962389,-85.8828842,175.116,,195.76493066252326
2019-04-06T17:46:47Z,168683,37.4974354,-85.8839706,173.332,,163.91689736775191
2019-04-06T17:46:53Z,168684,37.4988408,-85.8852776,172.256,,194.14139411121806
2019-04-06T17:46:59Z,168684,37.5003164,-85.8863834,167.166,,190.8152773731548
2019-04-06T17:47:05Z,168684,37.501942,-85.8871869,172.288,,193.97872940095485
2019-04-06T17:47:10Z,168684,37.5033687,-85.8876066,175.464,,162.67136664445525
2019-04-06T17:47:15Z,168684,37.5048294,-85.8878378,176.138,,163.40859678347272
2019-04-06T17:47:21Z,168684,37.5065851,-85.8878626,174.049,,194.88902341690698
2019-04-06T17:47:27Z,168684,37.5083994,-85.8876393,176.394,,202.34878605948344
2019-04-06T17:47:32Z,168684,37.5099991,-85.887326,177.967,,179.70599743123088
2019-04-06T17:47:38Z,168684,37.5118916,-85.8869092,179.42,,213.2623371418421
2019-04-06T17:47:43Z,168685,37.513444,-85.8865674,182.684,,174.9619936904616
2019-04-06T17:47:49Z,168685,37.5153008,-85.8861242,184.417,"80, I 65 N, Sonora, Hardin County, Kentucky, 42776, USA",209.78630851213677
2019-04-06T17:47:54Z,168685,37.516834,-85.885786,180.194,,172.8290892171183
2019-04-06T17:48:00Z,168685,37.5186803,-85.8853941,182.538,,207.84331157908562
2019-04-06T17:48:06Z,168685,37.5205172,-85.8849855,184.39,,207.06217984283074
2019-04-06T17:48:11Z,168685,37.522041,-85.8846424,184.501,,171.82582771103176
2019-04-06T17:48:16Z,168685,37.5235785,-85.8843285,185.923,,172.8954643107785
2019-04-06T17:48:22Z,168685,37.5254242,-85.8839295,185.431,,207.87044158701062
2019-04-06T17:48:28Z,168686,37.5272838,-85.8835285,187.52,,209.43063729557966
2019-04-06T17:48:34Z,168686,37.5291201,-85.8831302,185.015,,206.8462262525474
2019-04-06T17:48:39Z,168686,37.5306659,-85.8827914,183.348,,174.1716269033987
2019-04-06T17:48:44Z,168686,37.5322024,-85.8824608,183.552,,173.02305061352368
2019-04-06T17:48:50Z,168686,37.5340427,-85.882063,184.653,,207.26368200463122
2019-04-06T17:48:55Z,168686,37.5355661,-85.8817302,180.888,,171.66437954762102
2019-04-06T17:49:00Z,168686,37.5371138,-85.8813952,181.338,,174.31426990836627
2019-04-06T17:49:06Z,168686,37.5389427,-85.8810074,180.206,,205.86769732825553
2019-04-06T17:49:12Z,168687,37.5407968,-85.8805863,177.49,,209.14419821599068
2019-04-06T17:49:18Z,168687,37.5426254,-85.8801952,173.243,,205.92398597606245
2019-04-06T17:49:24Z,168687,37.5444919,-85.8798003,176.506,,210.1089945579905
2019-04-06T17:49:30Z,168687,37.5463365,-85.8794037,173.814,,207.72979150871993
2019-04-06T17:49:35Z,168687,37.547863,-85.8790833,168.726,,171.85260248192964
2019-04-06T17:49:41Z,168687,37.5497002,-85.8786676,165.343,"I 65, Sonora, Hart County, Kentucky, 42776, USA",207.22262823192816
2019-04-06T17:49:46Z,168687,37.5512455,-85.8783309,168.331,,174.10150899035236
2019-04-06T17:49:51Z,168687,37.5527871,-85.8779888,169.072,,173.75521271408354
2019-04-06T17:49:57Z,168687,37.5546398,-85.8775979,171.429,,208.5273024537623
2019-04-06T17:50:02Z,168688,37.5561777,-85.8772482,165.14,,173.5814224743999
2019-04-06T17:50:07Z,168688,37.5577195,-85.8768937,152.762,,174.40875334675908
2019-04-06T17:50:13Z,168688,37.5595604,-85.8765073,149.491,,207.18158394573163
2019-04-06T17:50:19Z,168688,37.561389,-85.876111,149.575,,205.95616627416385
2019-04-06T17:50:25Z,168688,37.5632304,-85.875712,149.692,,207.3966593629311
2019-04-06T17:50:31Z,168688,37.5650871,-85.875311,149.147,,209.10076027511562
2019-04-06T17:50:37Z,168688,37.5669456,-85.8749148,152.335,,209.2498256390437
2019-04-06T17:50:43Z,168688,37.5687997,-85.8744931,151.891,,209.13407730757612
2019-04-06T17:50:48Z,168689,37.5703308,-85.8741719,152.952,,172.29448732786182
2019-04-06T17:50:53Z,168689,37.5718673,-85.873831,156.686,,173.21684441529135
2019-04-06T17:50:59Z,168689,37.5737113,-85.8734307,159.734,,207.7226954260666
2019-04-06T17:51:05Z,168689,37.5755682,-85.8730409,166.493,,209.06585918088788
2019-04-06T17:51:10Z,168689,37.5771047,-85.8727128,167.069,,172.98461879518916
2019-04-06T17:51:16Z,168689,37.5789497,-85.8723097,170.194,,207.8755222090511
2019-04-06T17:51:21Z,168689,37.5804961,-85.8719843,177.827,,174.19487770781697
2019-04-06T17:51:27Z,168689,37.5823388,-85.8715743,181.244,,207.73423392429632
2019-04-06T17:51:33Z,168690,37.5841699,-85.8711899,182.468,"I 65, Glendale Junction, Sonora, Hardin County, Kentucky, 42740, USA",206.05742692168488
2019-04-06T17:51:39Z,168690,37.586006,-85.8708016,179.473,,206.67967406299854
2019-04-06T17:51:44Z,168690,37.5875414,-85.8704483,172.003,,173.41116599208166
2019-04-06T17:51:49Z,168690,37.5890822,-85.8701087,171.276,,173.6280008353278
2019-04-06T17:51:54Z,168690,37.5905983,-85.869791,169.242,,170.61009005668123
2019-04-06T17:52:00Z,168690,37.5924228,-85.8693995,163.464,,205.5163070602111
2019-04-06T17:52:05Z,168690,37.5939245,-85.8690748,164.428,,169.1278493653713
2019-04-06T17:52:11Z,168690,37.5957541,-85.8686958,162.344,,205.82096290644074
2019-04-06T17:52:16Z,168690,37.5972894,-85.8683653,165.464,,172.9153472106065
2019-04-06T17:52:21Z,168691,37.5988077,-85.8680213,169.45,,171.28163100403984
2019-04-06T17:52:26Z,168691,37.6003478,-85.8676876,173.771,,173.5140269515284
2019-04-06T17:52:32Z,168691,37.6022026,-85.8672931,175.326,,208.8005919858734
2019-04-06T17:52:38Z,168691,37.6040504,-85.8668821,177.35,,208.28755430612998
2019-04-06T17:52:44Z,168691,37.6058818,-85.8664697,177.502,,206.50730536054058
2019-04-06T17:52:50Z,168691,37.6077321,-85.8660629,179.545,,208.49663843036987
2019-04-06T17:52:56Z,168691,37.6095709,-85.8656586,173.935,,207.26706080771925
2019-04-06T17:53:02Z,168691,37.611436,-85.865225,177.379,,210.55030093696453
2019-04-06T17:53:08Z,168692,37.6132949,-85.8648187,185.238,,209.56662203375396
2019-04-06T17:53:13Z,168692,37.6148202,-85.8645132,186.106,,171.43429344795257
2019-04-06T17:53:19Z,168692,37.6166578,-85.8641301,187.142,,206.7480384366406
2019-04-06T17:53:25Z,168692,37.6185143,-85.8637042,185.747,"I 65, Glendale Junction, Elizabethtown, Hardin County, Kentucky, 42740, USA",209.46506007628503
2019-04-06T17:53:31Z,168692,37.6203607,-85.8633131,182.615,,207.8486304967335
2019-04-06T17:53:37Z,168692,37.6223341,-85.8628618,181.211,,222.63131334566415
2019-04-06T17:53:43Z,168692,37.6241458,-85.8624922,186.245,,203.77751099377033
2019-04-06T17:53:48Z,168692,37.6256372,-85.8621919,182.9,,167.6771689956743
2019-04-06T17:53:53Z,168693,37.6271532,-85.8618633,183.039,,170.74702724937052
2019-04-06T17:53:59Z,168693,37.6289938,-85.8614852,181.583,,207.0068028229441
2019-04-06T17:54:05Z,168693,37.6308356,-85.8610816,187.159,,207.58264293453522
2019-04-06T17:54:10Z,168693,37.6323663,-85.8607499,187.553,,172.4017068236491
2019-04-06T17:54:16Z,168693,37.6342131,-85.8602901,188.065,,208.96169018236125
2019-04-06T17:54:22Z,168693,37.6360575,-85.8598984,190.464,,207.62830496161632
2019-04-06T17:54:28Z,168693,37.6378867,-85.8595383,191.847,,205.50589632704492
2019-04-06T17:54:34Z,168693,37.6397104,-85.8591738,191.323,,204.95937640899697
2019-04-06T17:54:40Z,168694,37.6415647,-85.8587488,191.935,,209.20571697982388
2019-04-06T17:54:45Z,168694,37.6431475,-85.8583481,190.526,,179.20970088975153
2019-04-06T17:54:51Z,168694,37.6450025,-85.8579385,194.67,,209.08284065427205
2019-04-06T17:54:57Z,168694,37.6468589,-85.8575159,195.867,,209.39954930462673
2019-04-06T17:55:03Z,168694,37.6486976,-85.8571287,196.391,,206.92503242921094
2019-04-06T17:55:08Z,168694,37.6502224,-85.8568158,199.376,,171.5065429223296
2019-04-06T17:55:14Z,168694,37.6520952,-85.8563714,199.044,,211.5358827397344
2019-04-06T17:55:20Z,168694,37.6539366,-85.8559911,200.598,"195, Budco Ln, Elizabethtown, Hardin County, Kentucky, 42701, USA",207.12614074410192
2019-04-06T17:55:26Z,168695,37.6557475,-85.8556723,199.459,,202.96045744422096
2019-04-06T17:55:32Z,168695,37.6576058,-85.8552521,191.413,,209.71989158487324
2019-04-06T17:55:38Z,168695,37.6594812,-85.8548707,195.684,,210.90341415112593
2019-04-06T17:55:44Z,168695,37.6613542,-85.854463,200.711,,211.0404534841586
2019-04-06T17:55:49Z,168695,37.6628883,-85.8541599,201.345,,172.36398447787104
2019-04-06T17:55:55Z,168695,37.6647861,-85.8537323,200.382,,213.99809968841973
2019-04-06T17:56:00Z,168695,37.6663537,-85.8533857,201.566,,176.6647129884087
2019-04-06T17:56:05Z,168695,37.667957,-85.8530355,199.313,,180.63273872633897
2019-04-06T17:56:11Z,168696,37.6697882,-85.8525893,197.918,,207.03377255461072
2019-04-06T17:56:17Z,168696,37.671622,-85.8518087,197.333,,214.87670068663436
2019-04-06T17:56:22Z,168696,37.6730484,-85.850962,197.148,,175.05931910196233
2019-04-06T17:56:28Z,168696,37.674617,-85.8497734,192.344,,203.3014575658506
2019-04-06T17:56:34Z,168696,37.6761375,-85.848452,195.924,,205.14512732711032
2019-04-06T17:56:40Z,168696,37.6776524,-85.847109,198.579,,205.71034020936867
2019-04-06T17:56:46Z,168696,37.6791943,-85.8457568,203.281,,208.6649113470546
2019-04-06T17:56:52Z,168696,37.6807266,-85.8443965,203.433,,208.14855075099604
2019-04-06T17:56:57Z,168697,37.6820408,-85.8433781,202.524,,171.31575124406393
2019-04-06T17:57:03Z,168697,37.6838358,-85.8427216,194.091,,207.65129210916123
2019-04-06T17:57:08Z,168697,37.6853968,-85.8425481,194.659,,173.93703304939365
2019-04-06T17:57:13Z,168697,37.6869402,-85.8423905,194.088,"540, Springfield Rd, Elizabethtown, Hardin County, Kentucky, 42701, USA",171.87211908511208
2019-04-06T17:57:19Z,168697,37.6887936,-85.8421508,190.635,,206.82863950009113
2019-04-06T17:57:24Z,168697,37.6902708,-85.8416563,182.574,,169.8538775515999
2019-04-06T17:57:30Z,168697,37.6919498,-85.8406297,180.543,,207.20193953198563
2019-04-06T17:57:35Z,168697,37.6933283,-85.8397081,185.612,,173.33076512666034
2019-04-06T17:57:41Z,168697,37.694997,-85.8386203,189.682,,208.62967842269427
2019-04-06T17:57:46Z,168698,37.696386,-85.8377113,191.721,,173.7818930768501
2019-04-06T17:57:52Z,168698,37.6980456,-85.8366103,194.276,,208.24807402731167
2019-04-06T17:57:58Z,168698,37.6997127,-85.8355133,192.767,,208.8099848167702
2019-04-06T17:58:04Z,168698,37.7013663,-85.8344201,193.937,,207.32410274152986
2019-04-06T17:58:09Z,168698,37.7027423,-85.8335047,195.102,,172.7550649012312
2019-04-06T17:58:15Z,168698,37.7044056,-85.8324164,196.781,,208.08000473832274
2019-04-06T17:58:20Z,168698,37.7057738,-85.8314869,190.618,,172.68184132704388
2019-04-06T17:58:25Z,168698,37.7071565,-85.83061,188.948,,171.86061368847604
2019-04-06T17:58:31Z,168699,37.7088977,-85.8298286,191.504,,205.19548372348478
2019-04-06T17:58:37Z,168699,37.7107508,-85.8294218,194.847,,208.81502849705075
2019-04-06T17:58:42Z,168699,37.7123105,-85.829299,194.02,,173.45827665826323
2019-04-06T17:58:48Z,168699,37.7141924,-85.8291641,196.311,,209.23143076583705
2019-04-06T17:58:53Z,168699,37.7157598,-85.8290539,195.269,,174.24704224552607
2019-04-06T17:58:59Z,168699,37.7176259,-85.8288613,195.579,,207.82211520056418
2019-04-06T17:59:05Z,168699,37.7194256,-85.8283373,199.111,"I 65, Elizabethtown, Hardin County, Kentucky, 42701, USA",205.06061937976594
2019-04-06T17:59:11Z,168699,37.7211172,-85.8274009,202.982,,205.14506646986638
2019-04-06T17:59:16Z,168700,37.7224282,-85.8263323,206.232,,173.38185244935553
2019-04-06T17:59:22Z,168700,37.723837,-85.8247542,209.659,,209.3347183429328
2019-04-06T17:59:28Z,168700,37.7251919,-85.8231318,211.428,,207.55374377110354
2019-04-06T17:59:34Z,168700,37.7265368,-85.8214995,212.824,,207.35113261197853
2019-04-06T17:59:40Z,168700,37.7278983,-85.8198732,216.191,,208.33794176580287
2019-04-06T17:59:45Z,168700,37.7290153,-85.8185191,219.205,,172.13645417253352
2019-04-06T17:59:51Z,168700,37.7302469,-85.8167751,222.188,,205.75235016941878
2019-04-06T17:59:56Z,168700,37.7311489,-85.8151775,220.792,,172.80260959090296
2019-04-06T18:00:02Z,168700,37.7321714,-85.8131941,217.213,,208.4812467272328
